,INCHIKEY,31
405,AXKFCVCCISFWBQ-UHFFFAOYSA-N,-1.0
406,AXLAZAFBFRWKPT-UHFFFAOYSA-N,-1.0
407,AXOJXUIKVYEEHL-SKGSMITLSA-N,-1.0
408,AXPCHVXFDHPTBW-UHFFFAOYSA-N,0.0
409,AXPCQQONFZSGSW-UHFFFAOYSA-N,-1.0
410,AXRPYCYFPRGHTO-IEOSBIPESA-N,-1.0
411,AXRPYCYFPRGHTO-SYZUXVNWSA-N,-1.0
412,AXTKPHAKXVXLKW-UHFFFAOYSA-N,-1.0
413,AXTONQSVCXAXGI-UHFFFAOYSA-N,0.0
414,AXTQBBDRNAYVKG-UHFFFAOYSA-N,-1.0
415,AXWSXUZKVHSKRB-UHFFFAOYSA-N,-1.0
416,AXXFEWVWZFNYQV-XGICHPGQSA-N,-1.0
417,AXXFFGSCUWRDJL-UHFFFAOYSA-N,-1.0
418,AYAVCCOKMKNKNY-UHFFFAOYSA-N,-1.0
419,AYAXXJNQSVDCMI-RAXLEYEMSA-N,-1.0
420,AYCPBZQNSMAHNW-UHFFFAOYSA-N,-1.0
421,AYDDWMFQUATJEM-UHFFFAOYSA-N,-1.0
422,AYDJCJLWNASLKU-UHFFFAOYSA-N,-1.0
423,AYDYLYXVAHBVDG-UHFFFAOYSA-N,-1.0
424,AYGPZQNRASPMIC-UHFFFAOYSA-N,-1.0
425,AYHCDPNOUNUKBK-UHFFFAOYSA-N,-1.0
426,AYIRNRDRBQJXIF-NXEZZACHSA-N,-1.0
427,AYJHACKOWMKGLK-UHFFFAOYSA-N,-1.0
428,AYKQKPBFFIQBFJ-UHFFFAOYSA-N,-1.0
429,AYMJUORULYIZBX-ZTNZZFSWSA-N,-1.0
430,AYMYWHCQALZEGT-ORCRQEGFSA-N,-1.0
431,AYOZRXOYDTUEAA-JXMROGBWSA-N,-1.0
432,AYQGFKIZSAKEBZ-UHFFFAOYSA-N,-1.0
433,AYRBRHAXEISWPQ-UHFFFAOYSA-N,-1.0
434,AYRBYASXVNWJMF-UHFFFAOYSA-N,-1.0
435,AYSJAJQRWZRMLC-UHFFFAOYSA-N,-1.0
436,AYTUMDQLEWFJFP-UHFFFAOYSA-N,-1.0
437,AYUAUOZBIOAQTG-UHFFFAOYSA-N,-1.0
438,AYUXOHIOPIWDOF-XFXZXTDPSA-N,-1.0
439,AYVSZOBZIZEFEA-KNKQGSTJSA-N,-1.0
440,AYYCFGDXLUPJAQ-UHFFFAOYSA-N,-1.0
441,AZIQVQCACXYRFM-UHFFFAOYSA-N,-1.0
442,AZKDKZLGMHOLSR-UHFFFAOYSA-N,-1.0
443,AZKXTCLZMLPGQU-UHFFFAOYSA-N,-1.0
444,AZLNHYOVLUPYEJ-UHFFFAOYSA-N,-1.0
445,AZMNDTJDENERFS-UHFFFAOYSA-N,-1.0
446,AZWILAJDMRRBPV-UHFFFAOYSA-N,-1.0
447,AZWNSNCWAAAZSD-ASHZAFPQSA-N,-1.0
448,AZXOIXAUZOELAK-UHFFFAOYSA-N,-1.0
449,AZYBPQSWPOOMFP-UHFFFAOYSA-N,-1.0
450,AZYDQCGCBQYFSE-UHFFFAOYSA-N,-1.0
451,AZYXKCMLQANZFV-UHFFFAOYSA-N,-1.0
452,BAEGBZISIZCDGP-UHFFFAOYSA-N,-1.0
453,BAEWUJRANKALKZ-UHFFFAOYSA-N,-1.0
454,BAHKIASSFRAQOP-UHFFFAOYSA-N,-1.0
455,BAJAGPSKIPXFJA-UHFFFAOYSA-N,-1.0
456,BALWREPCBJFBMX-KPKJPENVSA-N,-1.0
457,BAQJEWUWFZYGBK-UHFFFAOYSA-N,-1.0
458,BASIMYUONZEVGG-UHFFFAOYSA-N,-1.0
459,BATVOUKHGLKDGQ-UHFFFAOYSA-N,0.0
460,BAZRAAMGZKIEJC-UHFFFAOYSA-N,-1.0
461,BAZVSMNPJJMILC-UHFFFAOYSA-N,-1.0
462,BBECHTZOSJYMLD-UHFFFAOYSA-N,-1.0
463,BBEMKVFAEGRKLG-XMHGGMMESA-N,-1.0
464,BBGXNSAUVNOZEC-UHFFFAOYSA-N,-1.0
465,BBHGOGWYKOOQFU-UHFFFAOYSA-N,-1.0
466,BBHYPHDDSNJGIR-UHFFFAOYSA-N,-1.0
467,BBICUVDUPYBGLP-UHFFFAOYSA-N,-1.0
468,BBIRKSILZBXBGJ-KDYSTLNUSA-N,-1.0
469,BBJHCWYVJLCXTK-UHFFFAOYSA-N,-1.0
470,BBLIWJJYMSCXRB-UHFFFAOYSA-N,-1.0
471,BBLYHWIKINTQTE-UHFFFAOYSA-N,-1.0
472,BBOYKJFHRWUCPG-UHFFFAOYSA-N,-1.0
473,BBRZYKRLSUTSMP-FXBPSFAMSA-N,-1.0
474,BBVMRYLCSDWAKO-UHFFFAOYSA-N,-1.0
475,BBXMKLXKJDMVCH-UHFFFAOYSA-N,-1.0
476,BBXRMYRMSRLARV-UHFFFAOYSA-N,-1.0
477,BCCJIAZPYBJASR-UHFFFAOYSA-N,-1.0
478,BCEADABJMKBPCA-CLCXKQKWSA-N,-1.0
479,BCFFQUDODISUEF-UHFFFAOYSA-N,-1.0
480,BCGLGHKBCNEHSY-UHFFFAOYSA-N,-1.0
481,BCGWQEUPMDMJNV-UHFFFAOYSA-N,0.0
482,BCHAKAQIAKWFAO-UHFFFAOYSA-N,-1.0
483,BCLLGYXPSYLYTG-UHFFFAOYSA-N,1.0
484,BCMJULRZXHZHRC-QWJIHBKKSA-N,-1.0
485,BCQKLGVGCVHQQH-UHFFFAOYSA-N,-1.0
486,BCQQHBSOPLVZGY-UHFFFAOYSA-N,-1.0
487,BCQXPIIOARROPF-UHFFFAOYSA-N,-1.0
488,BCQYVFDKVZDNIE-UHFFFAOYSA-N,-1.0
489,BCSQWBDVLIHPCQ-UHFFFAOYSA-N,-1.0
490,BCSWVRMHYRIERT-UHFFFAOYSA-N,-1.0
491,BCTCBVIEXIJXAF-UHFFFAOYSA-N,-1.0
492,BCUSNMPAUSJINK-UHFFFAOYSA-N,-1.0
493,BCVHWIOZSQTJIV-UHFFFAOYSA-N,-1.0
494,BCWXIMFFQBZFRO-UHFFFAOYSA-N,-1.0
495,BCYKHYUBEZWCKP-UHFFFAOYSA-N,-1.0
496,BDBXBPBTMYPAIP-UHFFFAOYSA-N,-1.0
497,BDEMCWTZQNVVEU-LQWHRVPQSA-N,-1.0
498,BDEMCWTZQNVVEU-WAOWUJCRSA-N,-1.0
499,BDGSLSCWWPISTB-UHFFFAOYSA-N,-1.0
500,BDHMSYNBSBZCAF-UHFFFAOYSA-N,1.0
501,BDIBVTWWRGIXQA-UHFFFAOYSA-N,-1.0
502,BDJSVXDKRKVZEJ-UHFFFAOYSA-N,-1.0
503,BDJZDFVNWBMFJO-UHFFFAOYSA-N,-1.0
504,BDOBBVQFBBDHDZ-UHFFFAOYSA-N,-1.0
505,BDQCUWSGKZTQJJ-DFIYOIEZSA-N,-1.0
506,BDQMSTOKANDUKD-UHFFFAOYSA-N,-1.0
507,BDSDAYGNIWJNKN-UHFFFAOYSA-N,-1.0
508,BDTZMOHFSHVYRE-UHFFFAOYSA-N,-1.0
509,BDVFVCGFMNCYPV-UHFFFAOYSA-N,-1.0
510,BDWJQTNJPVRXKT-UHFFFAOYSA-N,-1.0
511,BDWXGEIHUXSMQS-CXUHLZMHSA-N,-1.0
512,BDXFAAMOJLRGLA-UHFFFAOYSA-N,-1.0
513,BDYYDXJSHYEDGB-UHFFFAOYSA-N,-1.0
514,BEDXARYXRBYZRP-UHFFFAOYSA-N,-1.0
515,BEEMRKUWENENAP-UHFFFAOYSA-N,-1.0
516,BEEZNWLPFBEOPP-UHFFFAOYSA-N,-1.0
517,BEFGYGOCZDNARV-DHZHZOJOSA-N,-1.0
518,BEGABUJCGKABMR-UHFFFAOYSA-N,-1.0
519,BEIGZMUAVKDCQI-UHFFFAOYSA-N,-1.0
520,BEJRBARECMNMAM-UHFFFAOYSA-N,-1.0
521,BELRFZNMVLSEKG-QINSGFPZSA-N,-1.0
522,BENJSVFNXVDSQO-FOUYOVOOSA-N,-1.0
523,BENJSVFNXVDSQO-QEGDFHJFSA-N,-1.0
524,BEOZHZRIKWOEMV-UHFFFAOYSA-N,-1.0
525,BESGEGPRGYRHQP-UHFFFAOYSA-N,-1.0
526,BEXWSKNRHHXTRK-ITCMONMYSA-N,-1.0
527,BEYOQOUVIABFTO-UHFFFAOYSA-N,-1.0
528,BEYQYDJJYFDALV-UHFFFAOYSA-N,-1.0
529,BEZZFPOZAYTVHN-UHFFFAOYSA-N,-1.0
530,BFAQHOKYGODPBW-UHFFFAOYSA-N,0.0
531,BFFWUVUPLLRZQV-UHFFFAOYSA-N,-1.0
532,BFHHVGFGNFAUBS-UHFFFAOYSA-N,-1.0
533,BFNFGKQFSSNIEE-UHFFFAOYSA-N,-1.0
534,BFNKQTIJVFGCKQ-PDJGWCFMSA-N,-1.0
535,BFNOZDAIYYYRGE-UHFFFAOYSA-N,-1.0
536,BFNRLDJAXRLKKI-UHFFFAOYSA-N,-1.0
537,BFPSDSIWYFKGBC-UHFFFAOYSA-N,-1.0
538,BFRZYEZJNARVEP-UHFFFAOYSA-N,-1.0
539,BFSPAPKTIGPYOV-BQYQJAHWSA-N,-1.0
540,BFSQCCRPEGKUFZ-UHFFFAOYSA-N,-1.0
541,BFUJHVVEMMWLHC-UHFFFAOYSA-N,-1.0
542,BFUPUTNYJMGQRD-NQDFZQDQSA-N,-1.0
543,BFVNEYDCFJNLGN-UHFFFAOYSA-N,-1.0
544,BFVWWCZCYHAJBI-UHFFFAOYSA-N,-1.0
545,BFYHOQGOVSWQLP-UHFFFAOYSA-N,-1.0
546,BFZHTVPRXCNENQ-UHFFFAOYSA-N,-1.0
547,BFZOZLAMQAIRGP-UHFFFAOYSA-N,-1.0
548,BGDKAVGWHJFAGW-UHFFFAOYSA-N,-1.0
549,BGEBZHIAGXMEMV-UHFFFAOYSA-N,-1.0
550,BGFCFSUMQMMXNS-UHFFFAOYSA-N,-1.0
551,BGFMLJRYKZBRRQ-UHFFFAOYSA-N,-1.0
552,BGIYKDUASORTBB-UHFFFAOYSA-N,1.0
553,BGKFPRIGXAVYNX-UHFFFAOYSA-N,0.0
554,BGKHCLZFGPIKKU-LDDQNKHRSA-N,-1.0
555,BGKHIKCFNCIYGU-IRFCIJBXSA-N,-1.0
556,BGKHIKCFNCIYGU-QKNQBKEWSA-N,-1.0
557,BGKHIKCFNCIYGU-SBHAEUEKSA-N,-1.0
558,BGKVIAKFOYSKOZ-UHFFFAOYSA-N,-1.0
559,BGMUZNANPQUDEH-UHFFFAOYSA-N,-1.0
560,BGNGDYVINBVQHK-UHFFFAOYSA-N,-1.0
561,BGOHMAJTGWYSNO-UHFFFAOYSA-N,-1.0
562,BGQRLZNCFLCUPZ-UHFFFAOYSA-N,-1.0
563,BGRJTUBHPOOWDU-NSHDSACASA-N,1.0
564,BGRJTUBHPOOWDU-UHFFFAOYSA-N,1.0
565,BGSXHNNWYPKQIQ-UHFFFAOYSA-N,-1.0
566,BGVHQPOMPNPFDV-UHFFFAOYSA-N,-1.0
567,BGWLQENWEYEDFQ-UHFFFAOYSA-N,-1.0
568,BGXZPXNTQICWOW-NQUIPPIDSA-N,-1.0
569,BGYCDCILPRXBLK-UHFFFAOYSA-N,-1.0
570,BHAQEKYGTIQOGF-UHFFFAOYSA-N,-1.0
571,BHEWHBNGLCOXBN-DUWKQBIGSA-N,-1.0
572,BHEWHBNGLCOXBN-KLJTZFATSA-N,-1.0
573,BHEWHBNGLCOXBN-RWIDMMHGSA-N,-1.0
574,BHEWHBNGLCOXBN-SWADQOEESA-N,-1.0
575,BHHIXHMAWNNRDI-QHHAFSJGSA-N,-1.0
576,BHHLCPFNFSARSO-UHFFFAOYSA-N,-1.0
577,BHJFKUFPYBTSNB-UHFFFAOYSA-N,-1.0
578,BHLZLWCQTVYCJE-UHFFFAOYSA-N,-1.0
579,BHNVFJOWCQIQHP-UHFFFAOYSA-N,-1.0
580,BHOZEJHIADUIMT-UHFFFAOYSA-N,-1.0
581,BHPDRIDUNMIMCH-UHFFFAOYSA-N,-1.0
582,BHQANQKXHBAXHP-UHFFFAOYSA-N,-1.0
583,BHYAPMHXMSCJNS-UHFFFAOYSA-N,-1.0
584,BHYGZDWYCCTSHC-UHFFFAOYSA-N,-1.0
585,BHZUADXFFCJVJD-UHFFFAOYSA-N,-1.0
586,BIAYADBCSSMORZ-UHFFFAOYSA-N,-1.0
587,BIDIAQAIXYPRDY-UHFFFAOYSA-N,-1.0
588,BIHFUOLREKBUEB-UHFFFAOYSA-N,-1.0
589,BIHNZOCMIFXZIK-UHFFFAOYSA-N,0.0
590,BIHPEXBRJDRAAX-UHFFFAOYSA-N,-1.0
591,BIHVGGSXBOJXJF-UHFFFAOYSA-N,-1.0
592,BIIKJSCRZKWBPK-UHFFFAOYSA-N,-1.0
593,BIMFDXJOQBGSRY-UHFFFAOYSA-N,-1.0
594,BIMYXEOPJWEXBJ-UHFFFAOYSA-N,-1.0
595,BIOYSHGCYYKKQU-UHFFFAOYSA-N,-1.0
596,BIRIKJCIZIGMEK-UHFFFAOYSA-N,-1.0
597,BITNRXKPTDBRDQ-NDENLUEZSA-N,-1.0
598,BIUSYXHBTDZTHR-UHFFFAOYSA-N,-1.0
599,BIXJFIJYBLJTMK-MEBBXXQBSA-N,-1.0
600,BIXSQXUNILNRJU-UHFFFAOYSA-N,-1.0
601,BJCKKLXERBMNHP-MOSHPQCFSA-N,1.0
602,BJDAQLQUKDJIGB-UHFFFAOYSA-N,-1.0
603,BJEAXWIUXBEVDX-FRQCXROJSA-N,-1.0
604,BJEGHXIETXORPL-UHFFFAOYSA-N,-1.0
605,BJFBZCMAPVQWEQ-UHFFFAOYSA-N,-1.0
606,BJGFRUXVBYNCNU-POHAHGRESA-N,-1.0
607,BJGSHJCBKOQDNT-UHFFFAOYSA-N,-1.0
608,BJHKYFFVKNFAFN-UHFFFAOYSA-N,-1.0
609,BJHXSUFEIRNGIZ-UHFFFAOYSA-N,-1.0
610,BJIJZMUZMSFHAB-UHFFFAOYSA-N,0.0
611,BJJUETIRJVEVLQ-UHFFFAOYSA-N,-1.0
612,BJKSOYNMYFCBBH-UHFFFAOYSA-N,-1.0
613,BJKWXSCCROOKPS-UHFFFAOYSA-N,-1.0
614,BJPSSVHNEGMBDQ-NUZBWSBOSA-N,-1.0
615,BJSDNVVWJYDOLK-UHFFFAOYSA-N,-1.0
616,BJSONGFQRAVOPD-UHFFFAOYSA-N,-1.0
617,BJSPTAWUYPPUFC-UHFFFAOYSA-N,-1.0
618,BJWCFFZTMUBHLH-UHFFFAOYSA-N,-1.0
619,BJZPKXKVHMJZFK-UHFFFAOYSA-N,-1.0
620,BKAFKBBTBAYYQE-UHFFFAOYSA-N,-1.0
621,BKGOEQARIFRUQI-UHFFFAOYSA-N,1.0
622,BKIOGOWYGSGBSJ-UHFFFAOYSA-N,-1.0
623,BKJUOMQIAKMYAW-UHFFFAOYSA-N,-1.0
624,BKKSNCRYGVQVQL-UHFFFAOYSA-N,0.0
625,BKMKHUOYYSYZRD-UHFFFAOYSA-N,-1.0
626,BKPISNOVXQINQT-PDGQHHTCSA-N,-1.0
627,BKQPNZMATHQHFX-UMTXDNHDSA-N,-1.0
628,BKQPNZMATHQHFX-VHSZZVNMSA-N,-1.0
629,BKRGVLQUQGGVSM-RDTXWAMCSA-N,-1.0
630,BKRQCUCZQROLSQ-IUKKYPGJSA-N,-1.0
631,BKRQCUCZQROLSQ-PNCHPQGNSA-N,-1.0
632,BKTJMVLGAXUUAB-UHFFFAOYSA-N,-1.0
633,BKVIWGRFRKLFIO-UHFFFAOYSA-N,-1.0
634,BKWQTARJNMLXOC-UHFFFAOYSA-N,-1.0
635,BKXVJUWSFPDUDR-UHFFFAOYSA-N,-1.0
636,BKYJKWFYEDIXAQ-UHFFFAOYSA-N,-1.0
637,BKYKPTRYDKTTJY-UHFFFAOYSA-N,-1.0
638,BKZDAHHUBCFASF-UHFFFAOYSA-N,-1.0
639,BLEXXZVWXZWESJ-UHFFFAOYSA-N,-1.0
640,BLFLLBZGZJTVJG-UHFFFAOYSA-N,0.0
641,BLFXIQOXFXUXCT-UHFFFAOYSA-N,-1.0
642,BLGRDCIMLYXWFQ-UHFFFAOYSA-N,-1.0
643,BLGXFZZNTVWLAY-DIRVCLHFSA-N,-1.0
644,BLGXFZZNTVWLAY-DKJBZYCGSA-N,1.0
645,BLGXFZZNTVWLAY-SCYLSFHTSA-N,0.0
646,BLGXFZZNTVWLAY-UHFFFAOYSA-N,-1.0
647,BLJRIMJGRPQVNF-JTQLQIEISA-N,-1.0
648,BLKNSIVDUMMEFS-OHUGHZGNSA-N,-1.0
649,BLKPOIYAWPEWFU-MOPGFXCFSA-N,-1.0
650,BLOWEBNRYNTZBA-UHFFFAOYSA-N,-1.0
651,BLQALIGCXVHCBE-UHFFFAOYSA-N,-1.0
652,BLSQLHNBWJLIBQ-OZXSUGGESA-N,-1.0
653,BLVPPUGYXWKWFY-ISJBWFOZSA-N,-1.0
654,BLXXJMDCKKHMKV-UHFFFAOYSA-N,-1.0
655,BLYMJBIZMIGWFK-UHFFFAOYSA-N,0.0
656,BLYQANHXALTOAJ-UHFFFAOYSA-N,-1.0
657,BLYZZTHKYSHFFC-UHFFFAOYSA-N,-1.0
658,BLZICZKXDZKEKR-UHFFFAOYSA-N,-1.0
659,BMABBSQVCNNHIU-UHFFFAOYSA-N,-1.0
660,BMBPGRMBBHKAEP-UHFFFAOYSA-N,-1.0
661,BMCGIWXTTHMTSP-UHFFFAOYSA-N,-1.0
662,BMCGMJYOCVEJAB-WJDWOHSUSA-N,-1.0
663,BMDSAZDIDMDPRU-UHFFFAOYSA-N,-1.0
664,BMDUNLDUEMNPMW-UHFFFAOYSA-N,-1.0
665,BMHGUWQJWGVXMD-UHFFFAOYSA-N,-1.0
666,BMHHHRRRVQZUHU-UHFFFAOYSA-N,-1.0
667,BMHKZVDHCKLDME-MDZDMXLPSA-N,-1.0
668,BMJBYWJCQGXHFI-SDNWHVSQSA-N,-1.0
669,BMKPVDQDJQWBPD-UHFFFAOYSA-N,-1.0
670,BMLWQDLTWDMAKH-UHFFFAOYSA-N,-1.0
671,BMOMGGXGNNCQLN-UHFFFAOYSA-N,-1.0
672,BMUACLADCKCNKZ-UHFFFAOYSA-N,-1.0
673,BMUKKTUHUDJSNZ-UHFFFAOYSA-N,1.0
674,BMUWSFTUTHJQBY-UHFFFAOYSA-N,-1.0
675,BMWSYQFQMBOYKL-BQFCYCMXSA-N,-1.0
676,BMWWIGCYWLGGJJ-UHFFFAOYSA-N,-1.0
677,BMYZTNBGRQWJGD-UHFFFAOYSA-N,-1.0
678,BMZRVOVNUMQTIN-UHFFFAOYSA-N,0.0
679,BNAIDYBVJVKVHN-UHFFFAOYSA-N,-1.0
680,BNAWSOWKSSIPGW-UHFFFAOYSA-N,-1.0
681,BNCMEAGMMYNBAL-UHFFFAOYSA-N,-1.0
682,BNCROEXYLVDLHZ-UHFFFAOYSA-N,-1.0
683,BNCXYFFLKDHSRU-VOTSOKGWSA-N,-1.0
684,BNDNQOBIHDSIDO-UHFFFAOYSA-N,-1.0
685,BNDUSXZNAHWOMA-UHFFFAOYSA-N,-1.0
686,BNEVHZDJSBSDRX-UHFFFAOYSA-N,-1.0
687,BNIKBLBYQYVLRK-UHFFFAOYSA-N,0.0
688,BNNUFBYKHRMADK-RGEXLXHISA-N,-1.0
689,BNOXWUGLSGXYDP-QXMHVHEDSA-N,-1.0
690,BNRNXUUZRGQAQC-UHFFFAOYSA-N,-1.0
691,BNUXVRXTVBPVAC-UHFFFAOYSA-N,-1.0
692,BNUZPBVFEWDFDK-UHFFFAOYSA-N,-1.0
693,BNVBSMSTBHBPOG-UHFFFAOYSA-N,-1.0
694,BNXNZYLIALZAMV-UHFFFAOYSA-N,-1.0
695,BOBHPMQFFUSAAV-UHFFFAOYSA-N,-1.0
696,BOBLHFUVNSFZPJ-JOYXJVLSSA-N,-1.0
697,BOCUKUHCLICSIY-UHFFFAOYSA-N,-1.0
698,BOECBBJDMCTSAU-UHFFFAOYSA-N,-1.0
699,BOFBGGWXWFWVCE-UHFFFAOYSA-N,-1.0
700,BOFYXBMYLMYWOV-UHFFFAOYSA-N,-1.0
701,BOHSCRHNXFOGTC-UHFFFAOYSA-N,-1.0
702,BOKJRPZPDJRUTN-UHFFFAOYSA-N,-1.0
703,BOMMJBOMRZVTHL-UHFFFAOYSA-N,-1.0
704,BONCYRDOUOIJMP-UHFFFAOYSA-N,-1.0
705,BOOAAVBIPNGXKJ-UHFFFAOYSA-N,-1.0
706,BOPGFRQPXYLMRT-UHFFFAOYSA-N,-1.0
707,BOSYZTKWXLWSQJ-UHFFFAOYSA-N,-1.0
708,BOUWOFDIRQBKSW-FMKPAKJESA-N,-1.0
709,BOUWOFDIRQBKSW-YCPHGPKFSA-N,-1.0
710,BOVGTQGAOIONJV-UHFFFAOYSA-N,-1.0
711,BOWSDTSZGFZFAM-UHFFFAOYSA-N,-1.0
712,BPAVCFHQKIHUDI-UHFFFAOYSA-N,-1.0
713,BPBDVEZZLKLLGN-UHFFFAOYSA-N,-1.0
714,BPELOIYCNAWXDY-UHFFFAOYSA-N,-1.0
715,BPERMVGYJFBUPW-UHFFFAOYSA-N,-1.0
716,BPERWKHCZSFQRP-UHFFFAOYSA-N,-1.0
717,BPETUENXAKWTGE-UHFFFAOYSA-N,-1.0
718,BPFRGYGBVQPCEH-UHFFFAOYSA-N,-1.0
719,BPFUGBZZHVRKKK-UHFFFAOYSA-N,-1.0
720,BPHLUJMJQBCHJQ-UHFFFAOYSA-N,-1.0
721,BPICBUSOMSTKRF-UHFFFAOYSA-N,-1.0
722,BPIDEEBLGGVDOY-UHFFFAOYSA-N,-1.0
723,BPJWQGNYCMLEST-UHFFFAOYSA-N,-1.0
724,BPKBIZIKUJPWKX-UHFFFAOYSA-N,-1.0
725,BPKBLWFZGRSWLR-UHFFFAOYSA-N,-1.0
726,BPPGPYJBCVXILI-UHFFFAOYSA-N,-1.0
727,BPQBRZJBEFZFPE-UHFFFAOYSA-N,-1.0
728,BPSBWFCKMLDGLC-UHFFFAOYSA-N,-1.0
729,BPTOHTYWLVJMPK-UHFFFAOYSA-N,-1.0
730,BPXXZHVSAQGMTQ-UHFFFAOYSA-N,-1.0
731,BPYSVVWTKRDOGG-BQYQJAHWSA-N,-1.0
732,BQBSHJUQVIWEFM-UHFFFAOYSA-N,-1.0
733,BQDKVXFAQJWIKE-UHFFFAOYSA-N,-1.0
734,BQFAVSLKHODAPH-UHFFFAOYSA-N,-1.0
735,BQFZEMZEPDSJKL-UHFFFAOYSA-N,-1.0
736,BQGFVPVBPAIIPR-UHFFFAOYSA-N,-1.0
737,BQHMKUHKKQPGKA-UHFFFAOYSA-N,-1.0
738,BQJODPIMMWWMFC-UHFFFAOYSA-N,-1.0
739,BQLKZWVQCRRRHM-UHFFFAOYSA-N,-1.0
740,BQMKEWNYLUXDKI-UHFFFAOYSA-N,-1.0
741,BQNJPPDEVRRACC-UHFFFAOYSA-N,-1.0
742,BQPBTSDVGARJHD-SAPNQHFASA-N,-1.0
743,BQPQYRCBUNHGPV-UHFFFAOYSA-N,-1.0
744,BQPRBYLILBRUER-UHFFFAOYSA-N,-1.0
745,BQQOIHBDAZKFTO-UHFFFAOYSA-N,-1.0
746,BQRBXGWYUGGWQF-GUDVDZBRSA-N,-1.0
747,BQSDVILHDHVVLP-UHFFFAOYSA-N,-1.0
748,BQTKZBMOPJVAHJ-SDSPLPIBSA-N,-1.0
749,BQXWVFCTOSXHMK-UHFFFAOYSA-N,0.0
750,BRBNNTPMPPOLCQ-UHFFFAOYSA-N,-1.0
751,BRCYHVMNAQBSJX-UHFFFAOYSA-N,-1.0
752,BRCYLLXDYIBSSJ-UHFFFAOYSA-N,-1.0
753,BRDWSRHFGGHGAV-UHFFFAOYSA-N,-1.0
754,BREACPWXLAMJQV-UHFFFAOYSA-N,-1.0
755,BRHMWNJLFOQRIN-UHFFFAOYSA-N,-1.0
756,BRHYGSWEPKBNQL-UHFFFAOYSA-N,-1.0
757,BRIIAJUUYKBFES-UHFFFAOYSA-N,-1.0
758,BRJJFXGRPIFTKK-BTIIJPOSSA-N,-1.0
759,BRKGVCZDLBFEPZ-UHFFFAOYSA-N,-1.0
760,BRKIAEBRDYHMFE-FPZRTEDSSA-N,-1.0
761,BRLHDBQJAXKNDL-UHFFFAOYSA-N,-1.0
762,BRMWAKMKOMKLLH-DDFCPOBKSA-N,-1.0
763,BRQJUXMVCVVPRO-UHFFFAOYSA-N,-1.0
764,BRQNSFXYPFYKKF-UHFFFAOYSA-N,-1.0
765,BRQVDITYGYFMBF-UHFFFAOYSA-N,-1.0
766,BRXPKYDOKVSIJG-UHFFFAOYSA-N,-1.0
767,BRZANEXCSZCZCI-UHFFFAOYSA-N,-1.0
768,BSBZXWIQLSREJM-UHFFFAOYSA-N,0.0
769,BSDPQEFENGLTDD-UHFFFAOYSA-N,-1.0
770,BSDWKDDXEHRSJN-UHFFFAOYSA-N,-1.0
771,BSFQJKYETXNHQK-SDNWHVSQSA-N,-1.0
772,BSFRKOHOTRBBTD-UHFFFAOYSA-N,-1.0
773,BSKBIDKLFKEAEN-CMDGGOBGSA-N,-1.0
774,BSKZHQCAOYVBFU-VXQMPNGUSA-N,-1.0
775,BSMAHAWQWXPQEX-UHFFFAOYSA-N,-1.0
776,BSNGBVCGIHUQDV-UHFFFAOYSA-N,-1.0
777,BSQIADCBLJDKBB-XYOKQWHBSA-N,-1.0
778,BSSICVUIJQVDJZ-UHFFFAOYSA-N,-1.0
779,BSUDBHASFVKNIG-AABGKKOBSA-N,-1.0
780,BSUDBHASFVKNIG-AQNXPRMDSA-N,-1.0
781,BSUMEMPNPZHKGT-UHFFFAOYSA-N,-1.0
782,BSUMYVWBDXAJKX-UHFFFAOYSA-N,-1.0
783,BSWFIUKXQUULRG-QPJJXVBHSA-N,-1.0
784,BSXQUTKJCQAPNE-UHFFFAOYSA-N,-1.0
785,BSYPHDMFWPEYHD-UHFFFAOYSA-N,-1.0
786,BTAIGOZCFZRKBT-ZMPRRUGASA-N,-1.0
787,BTASCBMIIFGVQJ-AFESJLNVSA-N,-1.0
788,BTASCBMIIFGVQJ-RNXOBYDBSA-N,-1.0
789,BTASCBMIIFGVQJ-SKBVVQJISA-N,-1.0
790,BTCGXZHPIJJNKU-UHFFFAOYSA-N,-1.0
791,BTCYCZDZXBKHSW-UHFFFAOYSA-N,-1.0
792,BTFGRCQEMPUWNL-UHFFFAOYSA-N,-1.0
793,BTFHLQRNAMSNLC-UHFFFAOYSA-N,-1.0
794,BTGAJCKRXPNBFI-OAHLLOKOSA-N,-1.0
795,BTHBBLZEGFZFSM-UHFFFAOYSA-N,-1.0
796,BTIHMVBBUGXLCJ-OAHLLOKOSA-N,0.0
797,BTIZKDZMKAHNNN-UHFFFAOYSA-N,-1.0
798,BTKNCOCAXKQCEZ-UHFFFAOYSA-N,0.0
799,BTKQVTWFCFGYHS-UHFFFAOYSA-N,-1.0
800,BTMWJCGDBMWKQP-UHFFFAOYSA-N,-1.0
801,BTNOGGLWFRDYAX-UHFFFAOYSA-N,-1.0
802,BTOJYCTUJJHANF-WMLDXEAASA-N,-1.0
803,BTUKXUOJPKBPIP-UHFFFAOYSA-N,-1.0
804,BTUMIUCIIPZDME-UHFFFAOYSA-N,-1.0
805,BTUSBBIRPZNFDX-UHFFFAOYSA-N,-1.0
806,BTXNYTINYBABQR-UHFFFAOYSA-N,-1.0
807,BTXROBZDLNQXQQ-UHFFFAOYSA-N,-1.0
